"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","POL","Poland","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","POL","Poland","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MARINE_F","Marine Fish","POL","Poland","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","POL","Poland","NBR","Number","0","Units",,,12,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","POL","Poland","NBR","Number","0","Units",,,13,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","POL","Poland","NBR","Number","0","Units",,,34,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","POL","Poland","NBR","Number","0","Units",,,3,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","POL","Poland","NBR","Number","0","Units",,,451,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","POL","Poland","NBR","Number","0","Units",,,25,,
"THREATENED_IND","Total number of indigenous threatened species","MARINE_F","Marine Fish","POL","Poland","NBR","Number","0","Units",,,2,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","POL","Poland","NBR","Number","0","Units",,,17,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","POL","Poland","PC","Percentage","0","Units",,,11.607,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","POL","Poland","PC","Percentage","0","Units",,,7.456,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","POL","Poland","PC","Percentage","0","Units",,,25,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","POL","Poland","PC","Percentage","0","Units",,,15.282,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","POL","Poland","PC","Percentage","0","Units",,,19.841,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","POL","Poland","PC","Percentage","0","Units",,,5.556,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","POL","Poland","PC","Percentage","0","Units",,,22.078,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","POL","Poland","PC","Percentage","0","Units",,,13,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","POL","Poland","PC","Percentage","0","Units",,,7.572,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","POL","Poland","PC","Percentage","0","Units",,,33.333,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","POL","Poland","PC","Percentage","0","Units",,,17.46,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","POL","Poland","PC","Percentage","0","Units",,,27.778,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MARINE_F","Marine Fish","POL","Poland","PC","Percentage","0","Units",,,5.556,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","POL","Poland","PC","Percentage","0","Units",,,36.957,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,65,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,35,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,10,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,4,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,22,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,10,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,8,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,4,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","PRT","Portugal","NBR","Number","0","Units",,,31,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","PRT","Portugal","NBR","Number","0","Units",,,111,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","PRT","Portugal","NBR","Number","0","Units",,,10,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","PRT","Portugal","NBR","Number","0","Units",,,2,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","PRT","Portugal","NBR","Number","0","Units",,,22,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","PRT","Portugal","PC","Percentage","0","Units",,,19.62,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","PRT","Portugal","PC","Percentage","0","Units",,,28.244,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","PRT","Portugal","PC","Percentage","0","Units",,,20.408,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","PRT","Portugal","PC","Percentage","0","Units",,,10,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","PRT","Portugal","PC","Percentage","0","Units",,,33.846,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","PRT","Portugal","PC","Percentage","0","Units",,,28.704,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","PRT","Portugal","PC","Percentage","0","Units",,,30.663,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","PRT","Portugal","PC","Percentage","0","Units",,,31.25,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","PRT","Portugal","PC","Percentage","0","Units",,,11.765,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","PRT","Portugal","PC","Percentage","0","Units",,,62.857,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,79,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,63,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,6,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,12,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,6,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,6,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","SVK","Slovak Republic","NBR","Number","0","Units",,,20,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","SVK","Slovak Republic","NBR","Number","0","Units",,,51,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","SVK","Slovak Republic","NBR","Number","0","Units",,,5,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","NBR","Number","0","Units",,,8,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","NBR","Number","0","Units",,,12,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","SVK","Slovak Republic","PC","Percentage","0","Units",,,22.222,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","SVK","Slovak Republic","PC","Percentage","0","Units",,,24.171,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","SVK","Slovak Republic","PC","Percentage","0","Units",,,41.667,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","SVK","Slovak Republic","PC","Percentage","0","Units",,,44.444,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","SVK","Slovak Republic","PC","Percentage","0","Units",,,14.562,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","PC","Percentage","0","Units",,,15.19,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","SVK","Slovak Republic","PC","Percentage","0","Units",,,23.529,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","SVK","Slovak Republic","PC","Percentage","0","Units",,,41.667,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","SVK","Slovak Republic","PC","Percentage","0","Units",,,44.444,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","SVK","Slovak Republic","PC","Percentage","0","Units",,,19.048,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,85,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,46,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,9,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,19,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,36,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,8,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,9,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,19,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","ESP","Spain","NBR","Number","0","Units",,,26,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","ESP","Spain","NBR","Number","0","Units",,,68,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","ESP","Spain","NBR","Number","0","Units",,,19,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","ESP","Spain","NBR","Number","0","Units",,,9,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","ESP","Spain","NBR","Number","0","Units",,,1035,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","ESP","Spain","NBR","Number","0","Units",,,36,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","ESP","Spain","PC","Percentage","0","Units",,,15.116,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","ESP","Spain","PC","Percentage","0","Units",,,10.625,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","ESP","Spain","PC","Percentage","0","Units",,,18.095,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","ESP","Spain","PC","Percentage","0","Units",,,23.077,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","ESP","Spain","PC","Percentage","0","Units",,,13.723,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","ESP","Spain","PC","Percentage","0","Units",,,42.353,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","ESP","Spain","PC","Percentage","0","Units",,,17.219,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","ESP","Spain","PC","Percentage","0","Units",,,11.39,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","ESP","Spain","PC","Percentage","0","Units",,,20.43,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","ESP","Spain","PC","Percentage","0","Units",,,25.714,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","ESP","Spain","PC","Percentage","0","Units",,,15.024,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","ESP","Spain","PC","Percentage","0","Units",,,78.261,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,132,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,132,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,8,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,20,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,6,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,6,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,8,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","SWE","Sweden","NBR","Number","0","Units",,,9,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","SWE","Sweden","NBR","Number","0","Units",,,54,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","SWE","Sweden","NBR","Number","0","Units",,,2,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","SWE","Sweden","NBR","Number","0","Units",,,3,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","SWE","Sweden","NBR","Number","0","Units",,,20,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","SWE","Sweden","PC","Percentage","0","Units",,,13.846,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","SWE","Sweden","PC","Percentage","0","Units",,,21.344,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","SWE","Sweden","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","SWE","Sweden","PC","Percentage","0","Units",,,23.077,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","SWE","Sweden","PC","Percentage","0","Units",,,16.719,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","SWE","Sweden","PC","Percentage","0","Units",,,15.152,,
